Status,Listing Office 1 - Office Code,Price,Days On Market,Approx Sq Ft,Status Date
SOLD,1603,"$860,000 ",38,,12/4/19
SOLD,1603,"$529,000 ",17,855,12/4/19
SOLD,5906,"$1,550,000 ",112,2016,12/4/19
SOLD,151,"$440,000 ",9,550,12/4/19
Under Contract,6078,"$1,024,900 ",15,1148,12/4/19
Under Contract,1650,"$1,099,000 ",37,1438,12/4/19
Under Contract,1294,"$750,000 ",49,1240,12/4/19
SOLD,1605,"$686,000 ",15,1080,12/4/19
Under Contract,151,"$550,000 ",54,740,12/5/19
SOLD,1605,"$795,000 ",20,1342,12/5/19
Under Contract,1598,"$2,599,000 ",183,3331,12/5/19
SOLD,1411,"$810,000 ",22,1245,12/5/19
SOLD,6078,"$464,000 ",26,686,12/5/19
Under Contract,1598,"$528,500 ",85,,12/5/19
ACTIVE,5678,"$449,000 ",47,700,12/5/19
SOLD,270,"$930,000 ",103,1323,12/6/19
SOLD,1623,"$320,000 ",118,420,12/6/19
SOLD,1641,"$387,000 ",55,760,12/6/19
DABO,1603,"$2,850,000 ",128,2713,12/6/19
SOLD,6069,"$762,000 ",14,1300,12/6/19
SOLD,1651,"$629,000 ",32,894,12/6/19
DABO,5417,"$664,995 ",64,812,12/7/19
SOLD,83,"$1,875,000 ",74,,12/7/19
SOLD,1474,"$585,500 ",43,922,12/7/19
SOLD,5417,"$680,579 ",24,918,12/8/19
Under Contract,1641,"$649,900 ",33,1035,12/9/19
Under Contract,1641,"$649,900 ",28,1035,12/9/19
Under Contract,6078,"$449,000 ",12,,12/9/19
SOLD,156,"$1,776,500 ",20,,12/9/19
Under Contract,156,"$1,469,000 ",61,2078,12/9/19
SOLD,1623,"$516,000 ",16,721,12/9/19
SOLD,5727,"$499,000 ",9,767,12/9/19
SOLD,156,"$910,000 ",21,1336,12/10/19
SOLD,1606,"$635,000 ",160,899,12/11/19
Under Contract,66,"$505,000 ",70,698,12/11/19
DABO,1623,"$474,000 ",67,663,12/11/19
SOLD,1641,"$575,000 ",64,782,12/11/19
ACTIVE,1605,"$1,198,000 ",41,1334,12/11/19
SOLD,1641,"$345,000 ",48,511,12/11/19
SOLD,5845,"$1,425,000 ",43,1637,12/12/19
SOLD,1186,"$935,000 ",55,1222,12/12/19
SOLD,1603,"$305,000 ",28,629,12/12/19
DABO,66,"$669,000 ",22,995,12/12/19
Under Contract,298,"$1,189,000 ",91,940,12/12/19
ACTIVE,6078,"$410,000 ",40,540,12/12/19
Under Contract,1598,"$998,200 ",42,1288,12/12/19
DABO,1598,"$1,110,100 ",55,1306,12/12/19
Under Contract,156,"$3,175,000 ",144,3460,12/13/19
Under Contract,66,"$749,900 ",5,1400,12/13/19
SOLD,1186,"$542,500 ",48,750,12/13/19
ACTIVE,1623,"$939,000 ",39,1170,12/13/19
SOLD,298,"$390,000 ",13,532,12/13/19
Under Contract,5845,"$915,000 ",20,1504,12/13/19
SOLD,5417,"$539,995 ",55,519,12/14/19
SOLD,5237,"$360,000 ",112,670,12/14/19
Under Contract,6281,"$348,230 ",67,467,12/14/19
ACTIVE,1623,"$450,000 ",38,894,12/14/19
SOLD,1603,"$445,000 ",10,651,12/16/19
SOLD,298,"$699,000 ",4,1227,12/16/19
Under Contract,5678,"$527,000 ",1,678,12/16/19
Under Contract,1186,"$529,000 ",137,804,12/16/19
SOLD,156,"$1,514,000 ",81,2002,12/16/19
Under Contract,1605,"$389,000 ",39,537,12/16/19
Under Contract,6174,"$755,000 ",12,1107,12/17/19
Under Contract,1623,"$569,000 ",152,610,12/17/19
ACTIVE,1186,"$840,000 ",35,1133,12/17/19
ACTIVE,1597,"$595,000 ",35,775,12/17/19
SOLD,6347,"$1,845,000 ",6,2397,12/18/19
SOLD,1683,"$730,000 ",7,944,12/18/19
SOLD,298,"$2,050,000 ",11,1900,12/18/19
SOLD,298,"$880,000 ",25,1383,12/18/19
SOLD,1603,"$820,000 ",140,1395,12/19/19
SOLD,1641,"$738,000 ",34,1205,12/19/19
SOLD,1623,"$1,231,000 ",18,1506,12/20/19
SOLD,6199,"$880,000 ",118,1315,12/20/19
ACTIVE,298,"$980,000 ",32,1133,12/20/19
SOLD,1623,"$451,000 ",31,695,12/20/19
Under Contract,1186,"$649,000 ",35,997,12/23/19
SOLD,6078,"$680,000 ",34,1025,12/23/19
Under Contract,1186,"$740,000 ",38,1324,12/23/19
SOLD,6078,"$529,500 ",49,735,12/23/19
SOLD,6078,"$500,000 ",20,696,12/23/19
SOLD,5417,"$1,296,995 ",102,1217,12/23/19
Under Contract,5678,"$435,000 ",12,561,12/23/19
Under Contract,1603,"$745,000 ",60,1258,12/23/19
SOLD,1598,"$1,925,000 ",77,1939,12/23/19
SOLD,6078,"$1,435,000 ",49,,12/23/19
SOLD,1580,"$725,000 ",30,2100,12/26/19
Under Contract,1598,"$800,000 ",88,1206,12/26/19
ACTIVE,1623,"$2,550,000 ",26,1900,12/26/19
ACTIVE,1623,"$1,149,000 ",26,1258,12/26/19
Under Contract,66,"$405,000 ",18,469,12/26/19
SOLD,1186,"$532,517 ",16,798,12/26/19
SOLD,1603,"$420,000 ",36,631,12/27/19
SOLD,6347,"$1,450,000 ",13,2147,12/27/19
ACTIVE,1603,"$759,000 ",25,1070,12/27/19
DABO,1411,"$1,899,500 ",17,,12/27/19
Under Contract,5869,"$525,000 ",68,739,12/27/19
ACTIVE,156,"$1,399,000 ",127,,12/27/19
SOLD,156,"$687,500 ",60,1084,12/27/19
SOLD,1641,"$660,000 ",26,1144,12/27/19
SOLD,156,"$1,250,000 ",140,1495,12/27/19
SOLD,66,"$380,000 ",32,592,12/28/19
Under Contract,1623,"$555,000 ",36,863,12/28/19
SOLD,1623,"$550,000 ",7,817,12/28/19
SOLD,151,"$703,500 ",33,1292,12/29/19
SOLD,156,"$850,000 ",7,1220,12/30/19
Under Contract,1623,"$798,000 ",18,1404,12/30/19
SOLD,6199,"$682,000 ",50,972,12/30/19
SOLD,64,"$665,000 ",161,1048,12/30/19
Under Contract,5845,"$475,000 ",73,680,12/30/19
Under Contract,1623,"$578,000 ",39,735,12/30/19
SOLD,1603,"$532,500 ",216,635,12/30/19
ACTIVE,1598,"$2,650,000 ",21,1513,12/31/19
ACTIVE,1186,"$1,350,000 ",19,1471,1/2/20
ACTIVE,1653,"$439,000 ",19,534,1/2/20
SOLD,1603,"$965,000 ",11,1500,1/2/20
SOLD,6078,"$504,000 ",36,840,1/2/20
ACTIVE,1603,"$419,500 ",19,520,1/2/20
ACTIVE,1641,"$1,179,000 ",19,,1/2/20
DABO,6199,"$899,900 ",12,1380,1/2/20
Under Contract,151,"$999,900 ",92,1972,1/2/20
SOLD,156,"$999,000 ",17,1529,1/2/20
SOLD,6257,"$825,000 ",12,1190,1/3/20
SOLD,298,"$1,850,000 ",48,1842,1/3/20
Under Contract,1603,"$865,000 ",21,1341,1/3/20
SOLD,1186,"$987,240 ",9,1299,1/3/20
SOLD,156,"$1,470,000 ",201,1725,1/3/20
SOLD,5715,"$590,000 ",1,800,1/3/20
SOLD,121,"$715,000 ",47,1275,1/4/20
ACTIVE,64,"$785,000 ",244,1360,1/4/20
ACTIVE,1598,"$1,199,999 ",15,1141,1/6/20
SOLD,1186,"$690,000 ",11,1260,1/6/20
ACTIVE,5417,"$775,000 ",15,676,1/6/20
ACTIVE,1650,"$625,000 ",15,712,1/6/20
ACTIVE,1598,"$1,199,999 ",15,1204,1/6/20
ACTIVE,1598,"$625,000 ",15,875,1/6/20
Under Contract,6078,"$720,000 ",55,908,1/6/20
Under Contract,5417,"$750,000 ",75,676,1/6/20
DABO,1598,"$1,196,370 ",80,1447,1/6/20
SOLD,6347,"$1,400,000 ",12,2220,1/6/20
SOLD,1654,"$800,000 ",18,1100,1/6/20
ACTIVE,1598,"$1,199,999 ",15,1204,1/6/20
ACTIVE,1603,"$529,900 ",14,812,1/7/20
SOLD,1603,"$475,000 ",72,710,1/7/20
SOLD,6224,"$685,000 ",64,1136,1/7/20
SOLD,1623,"$470,000 ",23,781,1/7/20
Under Contract,64,"$649,900 ",13,1150,1/7/20
ACTIVE,6078,"$799,000 ",13,1232,1/8/20
ACTIVE,151,"$1,600,000 ",13,,1/8/20
Under Contract,51,"$990,000 ",168,1812,1/8/20
ACTIVE,5901,"$739,000 ",13,1150,1/8/20
SOLD,64,"$889,000 ",8,1114,1/8/20
Under Contract,1623,"$729,900 ",76,1172,1/8/20
SOLD,6347,"$1,550,000 ",33,2155,1/8/20
ACTIVE,1623,"$660,000 ",13,792,1/8/20
Under Contract,51,"$990,000 ",168,1812,1/8/20
Under Contract,1186,"$699,000 ",27,1331,1/9/20
ACTIVE,1598,"$825,000 ",12,926,1/9/20
ACTIVE,1650,"$1,295,000 ",12,1509,1/9/20
DABO,1598,"$1,045,960 ",83,1324,1/9/20
ACTIVE,150,"$499,999 ",12,517,1/9/20
Under Contract,1650,"$1,575,000 ",0,1627,1/9/20
ACTIVE,1650,"$1,140,000 ",12,1300,1/9/20
ACTIVE,1623,"$699,000 ",12,1245,1/9/20
Under Contract,1186,"$1,199,000 ",69,1253,1/9/20
ACTIVE,1641,"$1,895,000 ",11,,1/10/20
SOLD,1624,"$2,375,000 ",5,3020,1/10/20
SOLD,151,"$600,000 ",129,918,1/10/20
Under Contract,1598,"$775,000 ",1,1050,1/10/20
ACTIVE,298,"$699,000 ",10,916,1/11/20
Under Contract,1186,"$1,082,000 ",8,1161,1/11/20
ACTIVE,64,"$925,000 ",83,1331,1/11/20
SOLD,5995,"$440,000 ",20,646,1/11/20
SOLD,1650,"$1,350,000 ",68,2126,1/13/20
DABO,64,"$475,000 ",0,,1/13/20
DABO,298,"$1,049,000 ",3,1195,1/13/20
DABO,6190,"$2,099,000 ",48,,1/13/20
ACTIVE,1598,"$1,300,000 ",8,1324,1/13/20
ACTIVE,1603,"$615,000 ",8,735,1/13/20
SOLD,5845,"$925,025 ",7,1375,1/13/20
Under Contract,1186,"$725,000 ",12,1295,1/14/20
ACTIVE,1623,"$785,000 ",7,1340,1/14/20
SOLD,1603,"$690,000 ",62,1164,1/14/20
DABO,1654,"$835,000 ",6,1100,1/14/20
ACTIVE,1686,"$609,000 ",7,856,1/14/20
SOLD,66,"$875,000 ",7,1283,1/15/20
DABO,1598,"$1,120,230 ",89,1383,1/15/20
Under Contract,1686,"$2,490,000 ",101,1915,1/15/20
ACTIVE,1603,"$649,000 ",6,830,1/15/20
ACTIVE,1623,"$779,000 ",6,1150,1/15/20
DABO,1623,"$829,999 ",168,1095,1/15/20
DABO,1598,"$1,249,999 ",9,1204,1/15/20
SOLD,1186,"$420,000 ",19,608,1/15/20
ACTIVE,1623,"$399,900 ",6,550,1/15/20
ACTIVE,66,"$829,000 ",6,1325,1/15/20
Under Contract,1598,"$785,000 ",128,895,1/15/20
ACTIVE,1650,"$1,025,000 ",5,1438,1/15/20
ACTIVE,1598,"$749,000 ",6,1013,1/15/20
SOLD,6078,"$715,000 ",55,1250,1/16/20
DABO,156,"$769,000 ",7,1024,1/16/20
ACTIVE,5417,"$559,995 ",5,526,1/16/20
Under Contract,6347,"$340,000 ",24,,1/16/20
SOLD,5845,"$908,250 ",3,1200,1/16/20
Under Contract,1598,"$1,495,000 ",92,,1/16/20
Under Contract,1650,"$1,185,000 ",0,1205,1/16/20
Under Contract,151,"$525,000 ",100,763,1/16/20
Under Contract,5900,"$499,000 ",7,761,1/16/20
SOLD,1623,"$1,180,000 ",47,1695,1/16/20
ACTIVE,5417,"$729,995 ",5,836,1/16/20
SOLD,6078,"$471,000 ",8,546,1/16/20
SOLD,1186,"$635,000 ",52,763,1/16/20
ACTIVE,1186,"$739,000 ",5,794,1/16/20
ACTIVE,5845,"$895,000 ",5,1546,1/16/20
ACTIVE,5417,"$1,204,995 ",5,1253,1/16/20
ACTIVE,1598,"$325,000 ",4,320,1/17/20
Under Contract,1623,"$699,999 ",12,900,1/17/20
DABO,298,"$379,000 ",15,,1/17/20
ACTIVE,298,"$549,000 ",4,750,1/17/20
Under Contract,1598,"$900,000 ",65,1529,1/17/20
ACTIVE,1598,"$825,000 ",4,1037,1/17/20
Under Contract,6199,"$1,179,000 ",99,2022,1/17/20
SOLD,156,"$252,000 ",5,266,1/17/20
ACTIVE,5417,"$2,519,995 ",5,2147,1/17/20
DABO,6078,"$699,900 ",44,1314,1/17/20
ACTIVE,1605,"$1,198,000 ",4,1334,1/17/20
Under Contract,1603,"$670,000 ",80,1148,1/17/20
DABO,150,"$469,000 ",11,725,1/17/20
Under Contract,6271,"$685,000 ",88,,1/17/20
DABO,1684,"$809,000 ",52,1342,1/18/20
Under Contract,1598,"$1,900,000 ",1,1915,1/18/20
SOLD,1598,"$990,000 ",63,1323,1/18/20
SOLD,1419,"$515,000 ",30,650,1/18/20
Under Contract,1603,"$489,900 ",12,651,1/19/20
ACTIVE,5417,"$1,149,000 ",92,1192,1/19/20
ACTIVE,5417,"$699,000 ",2,670,1/19/20
ACTIVE,1650,"$939,000 ",2,1251,1/19/20
DABO,1623,"$510,000 ",8,753,1/20/20
Under Contract,1186,"$589,000 ",115,778,1/20/20
Under Contract,1598,"$839,999 ",65,1200,1/20/20
ACTIVE,1641,"$359,900 ",1,450,1/20/20
SOLD,1598,"$2,400,000 ",0,3162,1/20/20
SOLD,5973,"$1,105,000 ",37,1547,1/21/20
Under Contract,1598,"$1,500,000 ",2,1501,1/21/20
Under Contract,1186,"$525,000 ",82,735,1/21/20
ACTIVE,1603,"$899,000 ",3,1324,1/21/20
SOLD,1186,"$950,000 ",62,1299,1/21/20
